Movie_ID,Title,Genre,Director,Year,Rating,Budget_USD,Revenue_USD,Runtime_Min
718,Movie 718,Action,Bong Joon Ho,1993,9.2,94000000,280458384,161
719,Movie 719,Sci-Fi,Zoya Akhtar,2023,5.6,22000000,62549446,180
720,Movie 720,Fantasy,Bong Joon Ho,2004,7.4,23000000,40116029,126
721,Movie 721,Sci-Fi,James Cameron,1995,9.5,209000000,772195597,125
722,Movie 722,Thriller,Anurag Kashyap,2002,6.8,40000000,113338083,91
723,Movie 723,Fantasy,Farhan Akhtar,2012,5.9,146000000,425470418,108
724,Movie 724,Animation,Denis Villeneuve,2015,7.2,138000000,324591397,102
725,Movie 725,Romance,Rian Johnson,1994,6.8,179000000,679516313,94
726,Movie 726,Action,Farhan Akhtar,2024,8.5,299000000,1087740793,112
727,Movie 727,Thriller,Anurag Kashyap,2020,8.2,178000000,480355077,179
728,Movie 728,Horror,Farhan Akhtar,1991,6.7,137000000,299229691,88
729,Movie 729,Animation,Steven Spielberg,2004,8.4,216000000,636706661,125
730,Movie 730,Sci-Fi,Bong Joon Ho,2006,5.4,52000000,160942708,131
731,Movie 731,Comedy,Villenueve,2025,9.1,248000000,603494141,120
732,Movie 732,Crime,Christopher Nolan,2001,9.2,102000000,398414707,143
733,Movie 733,Animation,Bong Joon Ho,2005,8.8,110000000,199706421,109
734,Movie 734,Animation,Ayan Mukerji,2012,4.9,59000000,233446178,95
735,Movie 735,Horror,Anurag Kashyap,1990,8.2,282000000,1178038154,85
736,Movie 736,Comedy,Anurag Kashyap,2010,6.7,299000000,775923040,115
737,Movie 737,Fantasy,Christopher Nolan,2015,5.2,300000000,213228915,96
738,Movie 738,Thriller,Denis Villeneuve,2024,4.2,182000000,659662730,130
739,Movie 739,Drama,Denis Villeneuve,1997,7.8,240000000,843360020,120
740,Movie 740,Sci-Fi,Steven Spielberg,2003,6.1,56000000,112788974,121
741,Movie 741,Action,James Cameron,2025,5.4,142000000,593191070,140
742,Movie 742,Comedy,Sanjay Leela Bhansali,2001,6.7,112000000,379983293,133
743,Movie 743,Comedy,Sanjay Leela Bhansali,2015,5.5,97000000,101687896,153
744,Movie 744,Crime,Steven Spielberg,2004,8.5,143000000,271136530,182
745,Movie 745,Thriller,Ayan Mukerji,2014,5.1,81000000,287674721,140
746,Movie 746,Drama,Greta Gerwig,2021,4.7,269000000,852226768,148
747,Movie 747,Horror,Christopher Nolan,2006,7.1,295000000,679658531,86
748,Movie 748,Drama,Rajamouli,2003,8.5,248000000,841582148,187
749,Movie 749,Horror,Bong Joon Ho,2011,5.4,189000000,501505386,151
750,Movie 750,Action,Sanjay Leela Bhansali,1991,6.3,184000000,796691099,166
751,Movie 751,Animation,Anurag Kashyap,2024,5.0,150000000,256551463,125
752,Movie 752,Fantasy,Denis Villeneuve,2018,8.9,200000000,429757918,158
753,Movie 753,Drama,Ayan Mukerji,2000,7.5,177000000,575044494,133
754,Movie 754,Crime,Greta Gerwig,1994,4.4,180000000,283721731,109
755,Movie 755,Action,Bong Joon Ho,2007,7.3,207000000,867998375,114
756,Movie 756,Comedy,Bong Joon Ho,2023,9.3,216000000,392853792,101
757,Movie 757,Sci-Fi,James Cameron,2005,7.6,45000000,67466689,106
758,Movie 758,Romance,Villenueve,1994,9.2,247000000,323455556,150
759,Movie 759,Thriller,Rian Johnson,1995,4.6,84000000,243882590,90
760,Movie 760,Thriller,Christopher Nolan,2004,5.4,150000000,437343990,136
761,Movie 761,Drama,Rian Johnson,2000,4.2,187000000,716777558,190
762,Movie 762,Horror,Denis Villeneuve,2024,9.1,285000000,456979445,136
763,Movie 763,Fantasy,James Cameron,2019,7.5,293000000,831870146,135
764,Movie 764,Fantasy,Christopher Nolan,2012,6.6,121000000,127691939,183
765,Movie 765,Action,Sanjay Leela Bhansali,2016,5.4,160000000,85656146,81
766,Movie 766,Drama,Sanjay Leela Bhansali,2008,6.6,9000000,37970423,168
767,Movie 767,Horror,Christopher Nolan,1990,8.2,154000000,282377248,156
768,Movie 768,Sci-Fi,Rian Johnson,2013,5.0,292000000,576716907,135
769,Movie 769,Drama,Bong Joon Ho,2014,8.6,117000000,153971647,113
770,Movie 770,Animation,Rian Johnson,2007,5.6,277000000,439467063,183
771,Movie 771,Animation,Ayan Mukerji,1994,5.0,153000000,442964421,94
772,Movie 772,Crime,Denis Villeneuve,2007,7.9,256000000,544882213,104
773,Movie 773,Drama,Rajamouli,2024,4.1,57000000,77687665,116
774,Movie 774,Horror,Bong Joon Ho,1990,5.3,82000000,196439388,81
775,Movie 775,Comedy,Greta Gerwig,2009,8.3,260000000,710320253,127
776,Movie 776,Sci-Fi,Sanjay Leela Bhansali,1995,8.6,79000000,160189374,87
777,Movie 777,Thriller,Villenueve,2024,6.6,103000000,171526103,187
778,Movie 778,Thriller,Ayan Mukerji,1990,4.7,132000000,443606627,129
779,Movie 779,Horror,Zoya Akhtar,1992,5.1,53000000,160103987,146
780,Movie 780,Animation,Denis Villeneuve,2014,7.7,164000000,243166647,121
781,Movie 781,Sci-Fi,Bong Joon Ho,2025,6.9,134000000,426974390,141
782,Movie 782,Animation,Sanjay Leela Bhansali,1993,8.8,116000000,225233741,94
783,Movie 783,Thriller,Sanjay Leela Bhansali,1990,4.9,146000000,133541593,154
784,Movie 784,Animation,Rajamouli,1992,7.2,248000000,761510456,168
785,Movie 785,Comedy,S.S. Rajamouli,1995,5.4,260000000,816813308,91
786,Movie 786,Comedy,Farhan Akhtar,1993,4.3,83000000,199875838,169
787,Movie 787,Romance,James Cameron,2021,5.3,290000000,861199869,180
788,Movie 788,Comedy,S.S. Rajamouli,2018,8.0,15000000,35407829,168
789,Movie 789,Drama,Christopher Nolan,1992,6.7,229000000,423630641,151
790,Movie 790,Horror,Zoya Akhtar,2001,7.0,170000000,434332989,173
791,Movie 791,Crime,Farhan Akhtar,2025,4.9,276000000,598274148,99
792,Movie 792,Action,Rian Johnson,2013,6.5,264000000,920805446,128
793,Movie 793,Sci-Fi,Anurag Kashyap,2013,8.3,127000000,471146319,121
794,Movie 794,Fantasy,Ayan Mukerji,2014,5.0,259000000,665779615,178
795,Movie 795,Crime,Christopher Nolan,2010,6.3,169000000,175045794,94
796,Movie 796,Romance,Rajamouli,1998,5.0,21000000,18518002,105
797,Movie 797,Animation,Villenueve,1992,7.1,203000000,538286294,164
798,Movie 798,Crime,Bong Joon Ho,2006,4.3,118000000,365541785,157
799,Movie 799,Sci-Fi,Farhan Akhtar,2003,7.6,45000000,175899411,139
800,Movie 800,Sci-Fi,Sanjay Leela Bhansali,2025,8.1,217000000,508314009,185
801,Movie 801,Sci-Fi,Ayan Mukerji,2007,6.9,41000000,78508328,186
802,Movie 802,Animation,Rian Johnson,1996,4.6,123000000,231148750,148
803,Movie 803,Animation,Rian Johnson,2005,7.1,96000000,349146101,151
804,Movie 804,Thriller,Bong Joon Ho,1996,8.2,300000000,1055421522,125
805,Movie 805,Thriller,Farhan Akhtar,1996,4.9,97000000,192633974,150
806,Movie 806,Comedy,Steven Spielberg,2000,6.9,231000000,967761307,125
807,Movie 807,Fantasy,Sanjay Leela Bhansali,2013,6.3,225000000,771366869,185
808,Movie 808,Crime,Zoya Akhtar,2024,5.2,286000000,420574063,175
809,Movie 809,Horror,Denis Villeneuve,2015,4.0,22000000,56955772,116
810,Movie 810,Fantasy,James Cameron,2009,4.0,118000000,422055038,107
811,Movie 811,Sci-Fi,S.S. Rajamouli,2007,9.1,266000000,866771421,151
812,Movie 812,Crime,James Cameron,1996,4.2,187000000,164737862,99
813,Movie 813,Comedy,Farhan Akhtar,2005,5.3,158000000,424680490,91
814,Movie 814,Crime,Farhan Akhtar,2003,8.0,171000000,471725055,181
815,Movie 815,Horror,Ayan Mukerji,1996,7.3,158000000,568325932,84
816,Movie 816,Crime,Greta Gerwig,1995,8.3,176000000,759125225,124
817,Movie 817,Thriller,Greta Gerwig,1997,8.8,121000000,426592868,175
818,Movie 818,Crime,Farhan Akhtar,1990,7.5,200000000,401635378,86
819,Movie 819,Sci-Fi,Sanjay Leela Bhansali,2024,7.1,172000000,591941591,144
820,Movie 820,Drama,Rajamouli,2015,9.3,299000000,437232250,144
821,Movie 821,Thriller,Christopher Nolan,2015,4.8,177000000,398824840,90
822,Movie 822,Sci-Fi,Rian Johnson,2015,5.4,209000000,456887840,144
823,Movie 823,Drama,S.S. Rajamouli,1998,6.6,106000000,235024414,142
824,Movie 824,Crime,Zoya Akhtar,2025,7.4,273000000,479332676,111
825,Movie 825,Action,S.S. Rajamouli,2017,5.8,299000000,305761439,91
826,Movie 826,Thriller,Greta Gerwig,2013,5.9,169000000,484477905,124
827,Movie 827,Sci-Fi,S.S. Rajamouli,2009,4.9,184000000,659091570,158
828,Movie 828,Horror,Anurag Kashyap,1999,6.4,124000000,407881267,105
829,Movie 829,Drama,S.S. Rajamouli,1995,4.6,32000000,128671215,111
830,Movie 830,Drama,Ayan Mukerji,2008,4.1,61000000,125064272,119
831,Movie 831,Sci-Fi,Sanjay Leela Bhansali,2003,8.1,113000000,340854557,106
832,Movie 832,Action,Rian Johnson,2020,7.4,77000000,268750780,168
833,Movie 833,Sci-Fi,Greta Gerwig,2023,4.2,92000000,131951133,87
834,Movie 834,Crime,Christopher Nolan,1993,6.6,9000000,19726664,88
835,Movie 835,Action,Steven Spielberg,2013,8.8,14000000,60776235,117
836,Movie 836,Thriller,Zoya Akhtar,2014,6.8,55000000,142269389,120
837,Movie 837,Crime,Rian Johnson,1995,5.0,261000000,680064903,138
838,Movie 838,Sci-Fi,Rajamouli,2005,9.1,161000000,475230914,122
839,Movie 839,Drama,Rajamouli,2012,7.8,186000000,380154166,160
840,Movie 840,Fantasy,Christopher Nolan,1993,7.4,203000000,933469927,184
841,Movie 841,Fantasy,Christopher Nolan,2004,4.8,206000000,199117657,164
842,Movie 842,Thriller,Rian Johnson,2004,6.3,298000000,682588962,99
843,Movie 843,Action,Farhan Akhtar,2011,6.5,72000000,228916515,106
844,Movie 844,Crime,Rian Johnson,2002,8.7,163000000,604651478,168
845,Movie 845,Fantasy,Farhan Akhtar,1998,6.4,79000000,334210589,163
846,Movie 846,Drama,Sanjay Leela Bhansali,1994,7.1,65000000,129796604,103
847,Movie 847,Drama,Bong Joon Ho,1991,8.2,216000000,455268124,132
848,Movie 848,Action,James Cameron,2002,4.6,99000000,327917743,83
849,Movie 849,Crime,Anurag Kashyap,2007,7.3,123000000,209382116,156
850,Movie 850,Sci-Fi,Sanjay Leela Bhansali,1995,7.8,249000000,698154524,97
851,Movie 851,Crime,Denis Villeneuve,2013,5.0,203000000,461950514,142
852,Movie 852,Drama,Zoya Akhtar,2004,4.2,12000000,47589030,114
853,Movie 853,Animation,Bong Joon Ho,2002,8.2,38000000,170163702,102
854,Movie 854,Horror,Ayan Mukerji,2021,7.8,239000000,602211071,111
855,Movie 855,Sci-Fi,Anurag Kashyap,2014,8.0,206000000,925708113,158
856,Movie 856,Crime,Anurag Kashyap,2024,6.9,24000000,28209645,146
857,Movie 857,Horror,Ayan Mukerji,1992,8.8,130000000,401557356,146
858,Movie 858,Sci-Fi,Rian Johnson,2014,6.8,30000000,55544447,104
859,Movie 859,Thriller,Farhan Akhtar,2009,8.3,151000000,242000012,139
860,Movie 860,Action,Anurag Kashyap,1993,7.8,77000000,311741839,139
861,Movie 861,Horror,Villenueve,2022,4.6,284000000,542057598,97
862,Movie 862,Comedy,Denis Villeneuve,1991,5.0,108000000,88309732,138
863,Movie 863,Comedy,Bong Joon Ho,2000,8.0,68000000,92400220,91
864,Movie 864,Horror,Steven Spielberg,2013,4.5,201000000,684616664,173
865,Movie 865,Fantasy,Anurag Kashyap,2000,6.1,199000000,708318456,85
866,Movie 866,Comedy,Anurag Kashyap,1999,4.9,79000000,267240870,102
867,Movie 867,Sci-Fi,Greta Gerwig,2009,5.7,233000000,689801353,116
868,Movie 868,Romance,Farhan Akhtar,1998,9.3,6000000,24171024,159
869,Movie 869,Sci-Fi,Denis Villeneuve,2021,8.7,283000000,297674140,183
870,Movie 870,Horror,Zoya Akhtar,2003,7.2,248000000,586166647,138
871,Movie 871,Romance,Anurag Kashyap,1990,5.3,285000000,819406620,115
872,Movie 872,Fantasy,Ayan Mukerji,2003,4.3,80000000,228196170,87
873,Movie 873,Sci-Fi,James Cameron,1992,7.7,157000000,687261510,122
874,Movie 874,Sci-Fi,Villenueve,2016,9.5,87000000,194066208,166
875,Movie 875,Crime,Anurag Kashyap,2025,5.0,238000000,636667114,175
876,Movie 876,Sci-Fi,Villenueve,2009,5.8,199000000,169574541,184
877,Movie 877,Thriller,Ayan Mukerji,2025,4.4,246000000,208777315,97
878,Movie 878,Action,Sanjay Leela Bhansali,2023,6.3,112000000,164012097,169
879,Movie 879,Sci-Fi,Villenueve,2023,9.4,252000000,945475336,172
880,Movie 880,Action,Greta Gerwig,2010,5.4,299000000,562013169,159
881,Movie 881,Drama,Anurag Kashyap,2021,6.9,259000000,992054270,143
882,Movie 882,Crime,Zoya Akhtar,2008,9.4,5000000,6130749,95
883,Movie 883,Romance,Bong Joon Ho,2003,8.4,217000000,251257859,132
884,Movie 884,Comedy,Rian Johnson,2003,4.1,108000000,152299599,168
885,Movie 885,Romance,Christopher Nolan,2009,6.8,170000000,130610795,178
886,Movie 886,Comedy,Sanjay Leela Bhansali,2015,8.0,19000000,30255420,186
887,Movie 887,Comedy,Ayan Mukerji,2011,9.1,250000000,1029891664,140
888,Movie 888,Drama,Denis Villeneuve,1999,7.4,279000000,723275773,122
889,Movie 889,Thriller,Farhan Akhtar,1993,8.6,158000000,595638478,152
890,Movie 890,Comedy,Rian Johnson,2024,4.1,300000000,480159993,167
891,Movie 891,Comedy,Villenueve,1999,5.5,20000000,85755026,123
892,Movie 892,Fantasy,Ayan Mukerji,2000,7.1,204000000,622552735,103
893,Movie 893,Action,Bong Joon Ho,2010,7.9,144000000,178535747,132
894,Movie 894,Animation,Sanjay Leela Bhansali,2018,8.6,159000000,478650673,107
895,Movie 895,Drama,Villenueve,2013,8.3,108000000,286884887,91
896,Movie 896,Sci-Fi,S.S. Rajamouli,2020,9.0,83000000,196497556,104
897,Movie 897,Horror,Bong Joon Ho,2023,5.7,172000000,602693041,98
898,Movie 898,Romance,Ayan Mukerji,2023,7.7,72000000,261602524,106
899,Movie 899,Horror,Greta Gerwig,2023,4.6,164000000,496231012,85
900,Movie 900,Crime,Ayan Mukerji,1995,5.8,28000000,72049468,93
901,Movie 901,Action,Rajamouli,2009,7.5,112000000,180556426,121
902,Movie 902,Action,Christopher Nolan,2024,5.8,230000000,239676833,165
903,Movie 903,Drama,James Cameron,2007,4.6,291000000,233971598,145
904,Movie 904,Fantasy,Sanjay Leela Bhansali,2025,5.8,77000000,281066230,170
905,Movie 905,Crime,Zoya Akhtar,2000,4.4,178000000,368613262,149
906,Movie 906,Drama,Rajamouli,2020,9.0,30000000,75980358,93
907,Movie 907,Romance,Greta Gerwig,2015,5.0,233000000,425544766,158
908,Movie 908,Comedy,Ayan Mukerji,2002,7.9,278000000,1281577547,90
909,Movie 909,Horror,Anurag Kashyap,1998,4.5,244000000,520017643,92
910,Movie 910,Horror,Denis Villeneuve,2004,9.2,78000000,351675735,190
911,Movie 911,Action,Farhan Akhtar,2013,6.2,174000000,683125401,180
912,Movie 912,Comedy,Denis Villeneuve,2021,4.2,248000000,419237829,94
913,Movie 913,Horror,Ayan Mukerji,2000,5.6,183000000,503026260,157
914,Movie 914,Fantasy,Villenueve,2015,8.5,59000000,183688798,121
915,Movie 915,Romance,S.S. Rajamouli,2009,6.9,210000000,489526640,155
916,Movie 916,Crime,Zoya Akhtar,2025,4.9,251000000,178467965,129
917,Movie 917,Animation,Ayan Mukerji,2017,8.3,227000000,899338072,152
918,Movie 918,Fantasy,Bong Joon Ho,2005,5.0,44000000,176540336,174
919,Movie 919,Crime,Ayan Mukerji,2021,4.6,242000000,610888650,121
920,Movie 920,Horror,James Cameron,2009,9.3,40000000,61329184,156
921,Movie 921,Crime,S.S. Rajamouli,2014,5.8,36000000,51189290,91
922,Movie 922,Drama,Farhan Akhtar,1990,8.2,81000000,240875541,137
923,Movie 923,Thriller,Anurag Kashyap,2018,5.1,167000000,443727408,118
924,Movie 924,Action,Farhan Akhtar,2017,7.9,181000000,565509615,91
925,Movie 925,Crime,Rian Johnson,2015,8.7,155000000,377122284,87
926,Movie 926,Fantasy,Rajamouli,1990,7.9,188000000,786355456,94
927,Movie 927,Sci-Fi,Zoya Akhtar,2017,7.9,206000000,436490057,160
928,Movie 928,Thriller,Greta Gerwig,2014,6.4,113000000,151867299,164
929,Movie 929,Drama,Zoya Akhtar,2025,6.1,189000000,420618532,187
930,Movie 930,Action,Ayan Mukerji,1998,4.7,41000000,20077275,162
931,Movie 931,Horror,Steven Spielberg,2017,9.4,74000000,122576339,90
932,Movie 932,Thriller,Ayan Mukerji,2019,8.9,222000000,386997067,159
933,Movie 933,Fantasy,Greta Gerwig,2025,8.5,201000000,373420913,125
934,Movie 934,Thriller,Anurag Kashyap,1990,7.2,126000000,341657751,171
935,Movie 935,Thriller,Farhan Akhtar,2024,7.2,22000000,65207304,84
936,Movie 936,Comedy,Villenueve,2020,9.3,45000000,175261715,98
937,Movie 937,Fantasy,Ayan Mukerji,2007,6.6,45000000,184350546,146
938,Movie 938,Romance,Zoya Akhtar,2020,7.5,44000000,143352577,167
939,Movie 939,Crime,Christopher Nolan,1993,9.0,278000000,310241583,179
940,Movie 940,Horror,Rian Johnson,2020,7.2,174000000,373417094,133
941,Movie 941,Action,Christopher Nolan,2000,4.2,160000000,534093105,173
942,Movie 942,Action,Rajamouli,2020,7.2,298000000,983106639,86
943,Movie 943,Action,S.S. Rajamouli,1991,5.6,47000000,116854465,96
944,Movie 944,Action,Christopher Nolan,1998,7.4,145000000,262657602,189
945,Movie 945,Romance,Anurag Kashyap,2001,9.0,82000000,227327127,164
946,Movie 946,Drama,Christopher Nolan,2005,6.7,275000000,235329600,190
947,Movie 947,Romance,James Cameron,1999,8.6,216000000,533743467,178
948,Movie 948,Horror,Bong Joon Ho,2000,5.2,181000000,533152182,86
949,Movie 949,Romance,Rajamouli,2000,6.6,248000000,626153305,118
950,Movie 950,Fantasy,Zoya Akhtar,2014,7.8,204000000,386167017,140
951,Movie 951,Fantasy,Ayan Mukerji,2017,4.1,234000000,682876335,128
952,Movie 952,Fantasy,Steven Spielberg,1992,4.5,277000000,483239452,161
953,Movie 953,Thriller,Anurag Kashyap,2007,5.8,141000000,136551703,182
954,Movie 954,Crime,Greta Gerwig,2019,8.3,128000000,450967224,173
955,Movie 955,Animation,Rian Johnson,2011,7.7,97000000,287209987,120
956,Movie 956,Sci-Fi,Ayan Mukerji,1994,4.1,55000000,40416622,147
957,Movie 957,Horror,Sanjay Leela Bhansali,2004,8.0,133000000,140229706,104
958,Movie 958,Crime,Villenueve,1993,9.2,116000000,409446935,156
959,Movie 959,Romance,Villenueve,1998,6.1,294000000,1268677306,182
960,Movie 960,Romance,Bong Joon Ho,2001,5.4,244000000,998568005,164
961,Movie 961,Horror,Farhan Akhtar,2007,8.2,170000000,266980056,112
962,Movie 962,Romance,Christopher Nolan,1993,6.1,175000000,283728672,87
963,Movie 963,Action,James Cameron,2018,4.4,107000000,200840165,158
964,Movie 964,Horror,Villenueve,1999,7.0,225000000,699316178,107
965,Movie 965,Romance,Farhan Akhtar,2018,7.9,57000000,67664364,84
966,Movie 966,Crime,Bong Joon Ho,2006,8.3,14000000,21499047,143
967,Movie 967,Sci-Fi,Farhan Akhtar,1992,7.7,141000000,499169575,99
968,Movie 968,Thriller,Anurag Kashyap,1990,6.8,256000000,614916898,141
969,Movie 969,Romance,Rian Johnson,2004,4.0,251000000,622612218,95
970,Movie 970,Comedy,Sanjay Leela Bhansali,2009,6.2,51000000,137015576,126
971,Movie 971,Comedy,Villenueve,2019,8.2,153000000,264209242,162
972,Movie 972,Fantasy,Rajamouli,2014,7.6,158000000,370888877,169
973,Movie 973,Romance,Steven Spielberg,2012,6.7,229000000,332042004,174
974,Movie 974,Sci-Fi,Zoya Akhtar,1991,8.0,127000000,305094211,142
975,Movie 975,Fantasy,Steven Spielberg,2009,6.7,235000000,204629113,82
976,Movie 976,Sci-Fi,Sanjay Leela Bhansali,1992,6.2,113000000,354778161,183
977,Movie 977,Fantasy,Denis Villeneuve,2024,4.8,124000000,72556756,89
978,Movie 978,Drama,Denis Villeneuve,1991,6.6,28000000,94637980,111
979,Movie 979,Drama,Rajamouli,2001,7.5,162000000,626299937,185
980,Movie 980,Horror,Anurag Kashyap,2000,8.6,37000000,152491337,184
981,Movie 981,Romance,Denis Villeneuve,2004,4.3,108000000,178405612,134
982,Movie 982,Thriller,Sanjay Leela Bhansali,1997,9.4,299000000,495398666,149
983,Movie 983,Animation,S.S. Rajamouli,1992,7.3,176000000,225074583,88
984,Movie 984,Drama,S.S. Rajamouli,2016,4.9,194000000,210882516,150
985,Movie 985,Animation,Farhan Akhtar,1992,4.7,197000000,202804390,179
986,Movie 986,Horror,Villenueve,1990,4.0,50000000,140083600,170
987,Movie 987,Action,Greta Gerwig,2020,7.8,110000000,365897144,98
988,Movie 988,Fantasy,Denis Villeneuve,2016,5.3,94000000,295945799,158
989,Movie 989,Crime,James Cameron,2021,7.4,50000000,198781883,160
990,Movie 990,Action,Sanjay Leela Bhansali,2016,4.0,125000000,96441215,104
991,Movie 991,Fantasy,Villenueve,2013,8.7,281000000,523573055,144
992,Movie 992,Animation,Christopher Nolan,1993,5.1,81000000,299406005,167
993,Movie 993,Horror,Denis Villeneuve,2001,4.9,27000000,78582721,86
994,Movie 994,Action,Zoya Akhtar,2017,5.4,237000000,220836642,85
995,Movie 995,Sci-Fi,Farhan Akhtar,2024,5.0,19000000,46201048,142
996,Movie 996,Romance,Farhan Akhtar,2005,8.0,171000000,287323656,133
997,Movie 997,Comedy,Zoya Akhtar,1997,5.8,55000000,186914303,110
998,Movie 998,Animation,Greta Gerwig,2004,4.4,253000000,953520974,86
999,Movie 999,Drama,Zoya Akhtar,2019,5.0,196000000,434024895,97
1000,Movie 1000,Animation,Steven Spielberg,2012,9.4,108000000,174787708,122
